Order ID,Product ID,Customer ID,Date,Quantity,Region,Name_x,Age,Country,Join Date,Name_y,Category,Cost Price,Selling Price,Revenue,Cost,Profit,Order Date,Month
ORD00275,PROD003,CUST0122,2023-07-21,4,West,Cynthia Price,45,Greenland,2024-12-30,Tablet,Accessories,186,301,1204,744,460,2023-07-21,2023-07
ORD00648,PROD003,CUST0076,2025-02-26,4,East,Tara Osborne,43,Denmark,2023-11-25,Tablet,Accessories,186,301,1204,744,460,2025-02-26,2025-02
ORD00033,PROD003,CUST0087,2023-06-09,3,North,John Barber,40,Syrian Arab Republic,2023-07-13,Tablet,Accessories,186,301,903,558,345,2023-06-09,2023-06
ORD00573,PROD003,CUST0106,2023-08-21,4,South,Kenneth Scott,41,Mozambique,2023-05-28,Tablet,Accessories,186,301,1204,744,460,2023-08-21,2023-08
ORD00036,PROD003,CUST0086,2025-03-19,3,West,Richard Cabrera,31,Bangladesh,2024-08-20,Tablet,Accessories,186,301,903,558,345,2025-03-19,2025-03
ORD00038,PROD003,CUST0057,2025-03-13,3,North,Stephen Sanchez,45,Saint Vincent and the Grenadines,2024-08-23,Tablet,Accessories,186,301,903,558,345,2025-03-13,2025-03
ORD00262,PROD003,CUST0057,2025-05-04,3,South,Stephen Sanchez,45,Saint Vincent and the Grenadines,2024-08-23,Tablet,Accessories,186,301,903,558,345,2025-05-04,2025-05
ORD00039,PROD003,CUST0031,2023-12-07,2,East,Holly Mills,66,Mongolia,2023-09-07,Tablet,Accessories,186,301,602,372,230,2023-12-07,2023-12
ORD00614,PROD003,CUST0012,2024-11-14,2,East,Stefanie Morton,28,Panama,2024-05-18,Tablet,Accessories,186,301,602,372,230,2024-11-14,2024-11
ORD00139,PROD003,CUST0199,2023-11-19,4,East,Ryan Meyer,20,Peru,2024-07-23,Tablet,Accessories,186,301,1204,744,460,2023-11-19,2023-11
ORD00622,PROD003,CUST0173,2023-07-11,3,North,Tracy Smith,30,Senegal,2024-11-18,Tablet,Accessories,186,301,903,558,345,2023-07-11,2023-07
ORD00084,PROD003,CUST0190,2024-12-18,2,West,Mrs. Jill Odom,45,Malaysia,2023-05-11,Tablet,Accessories,186,301,602,372,230,2024-12-18,2024-12
ORD00914,PROD003,CUST0046,2024-07-29,3,South,Gary Walker,26,Oman,2025-01-10,Tablet,Accessories,186,301,903,558,345,2024-07-29,2024-07
ORD00708,PROD003,CUST0130,2024-03-24,4,East,Gina Cortez,40,Lebanon,2023-05-04,Tablet,Accessories,186,301,1204,744,460,2024-03-24,2024-03
ORD00055,PROD003,CUST0054,2024-08-31,2,North,Alyssa Levine,43,Swaziland,2022-11-27,Tablet,Accessories,186,301,602,372,230,2024-08-31,2024-08
ORD00812,PROD003,CUST0193,2024-09-28,4,West,Angela Quinn,50,Sao Tome and Principe,2023-08-26,Tablet,Accessories,186,301,1204,744,460,2024-09-28,2024-09
ORD00778,PROD003,CUST0181,2024-12-04,1,East,Bailey Chapman,62,Burkina Faso,2022-12-26,Tablet,Accessories,186,301,301,186,115,2024-12-04,2024-12
ORD00122,PROD003,CUST0149,2024-04-29,2,East,Christopher Smith,56,Gibraltar,2024-04-17,Tablet,Accessories,186,301,602,372,230,2024-04-29,2024-04
ORD00068,PROD003,CUST0164,2025-01-18,2,West,Charles Miller,47,United States Virgin Islands,2022-12-22,Tablet,Accessories,186,301,602,372,230,2025-01-18,2025-01
ORD00422,PROD003,CUST0164,2023-09-30,2,West,Charles Miller,47,United States Virgin Islands,2022-12-22,Tablet,Accessories,186,301,602,372,230,2023-09-30,2023-09
ORD00069,PROD003,CUST0113,2024-03-15,2,West,Lynn Perez,34,Greenland,2024-10-13,Tablet,Accessories,186,301,602,372,230,2024-03-15,2024-03
ORD00070,PROD003,CUST0187,2023-06-27,4,North,Nathan Arnold,37,Jamaica,2022-07-18,Tablet,Accessories,186,301,1204,744,460,2023-06-27,2023-06
ORD00773,PROD003,CUST0069,2025-01-04,4,East,Christy Henry,21,Saint Barthelemy,2025-01-23,Tablet,Accessories,186,301,1204,744,460,2025-01-04,2025-01
ORD00760,PROD003,CUST0148,2023-07-04,4,North,Rachel Bell,31,Macedonia,2024-06-10,Tablet,Accessories,186,301,1204,744,460,2023-07-04,2023-07
ORD00092,PROD003,CUST0061,2025-01-30,4,North,Melanie Lawson,25,United States Virgin Islands,2022-10-18,Tablet,Accessories,186,301,1204,744,460,2025-01-30,2025-01
ORD00237,PROD003,CUST0171,2023-11-11,2,North,Joseph Potts,46,Venezuela,2024-10-23,Tablet,Accessories,186,301,602,372,230,2023-11-11,2023-11
ORD00917,PROD003,CUST0171,2025-04-25,4,East,Joseph Potts,46,Venezuela,2024-10-23,Tablet,Accessories,186,301,1204,744,460,2025-04-25,2025-04
ORD00577,PROD003,CUST0104,2023-07-27,4,South,Seth Smith,24,Senegal,2023-06-26,Tablet,Accessories,186,301,1204,744,460,2023-07-27,2023-07
ORD00504,PROD003,CUST0131,2024-01-12,2,West,Robert Patel,41,Macao,2024-09-03,Tablet,Accessories,186,301,602,372,230,2024-01-12,2024-01
ORD00639,PROD003,CUST0131,2024-07-30,1,East,Robert Patel,41,Macao,2024-09-03,Tablet,Accessories,186,301,301,186,115,2024-07-30,2024-07
ORD00164,PROD003,CUST0108,2023-12-02,4,West,Sydney Lopez,61,Morocco,2024-06-19,Tablet,Accessories,186,301,1204,744,460,2023-12-02,2023-12
ORD00499,PROD003,CUST0172,2024-09-20,2,East,John Alvarez,53,Mozambique,2023-01-18,Tablet,Accessories,186,301,602,372,230,2024-09-20,2024-09
ORD00775,PROD003,CUST0179,2025-01-02,3,North,Christopher Henderson,19,Northern Mariana Islands,2022-09-29,Tablet,Accessories,186,301,903,558,345,2025-01-02,2025-01
ORD00103,PROD003,CUST0102,2025-04-01,2,West,Melissa Wolfe,18,Burundi,2022-11-03,Tablet,Accessories,186,301,602,372,230,2025-04-01,2025-04
ORD00536,PROD003,CUST0102,2025-01-03,4,South,Melissa Wolfe,18,Burundi,2022-11-03,Tablet,Accessories,186,301,1204,744,460,2025-01-03,2025-01
ORD00106,PROD003,CUST0019,2024-06-23,2,West,Samantha Robertson,19,Guam,2023-01-27,Tablet,Accessories,186,301,602,372,230,2024-06-23,2024-06
ORD00858,PROD003,CUST0019,2025-01-13,4,West,Samantha Robertson,19,Guam,2023-01-27,Tablet,Accessories,186,301,1204,744,460,2025-01-13,2025-01
ORD00933,PROD003,CUST0019,2025-01-06,2,North,Samantha Robertson,19,Guam,2023-01-27,Tablet,Accessories,186,301,602,372,230,2025-01-06,2025-01
ORD00576,PROD003,CUST0049,2023-12-12,1,North,Jasmine Fischer,21,Angola,2023-06-21,Tablet,Accessories,186,301,301,186,115,2023-12-12,2023-12
ORD00396,PROD003,CUST0074,2023-11-11,1,South,Christine Rodriguez,46,Bangladesh,2023-03-14,Tablet,Accessories,186,301,301,186,115,2023-11-11,2023-11
ORD00982,PROD003,CUST0047,2023-10-09,2,South,Alexandra Sanchez,56,Latvia,2023-01-25,Tablet,Accessories,186,301,602,372,230,2023-10-09,2023-10
ORD00328,PROD003,CUST0062,2025-04-18,4,North,Matthew Graves,64,Afghanistan,2023-06-07,Tablet,Accessories,186,301,1204,744,460,2025-04-18,2025-04
ORD00120,PROD003,CUST0083,2024-05-04,4,East,Thomas Torres,65,Guinea-Bissau,2023-07-01,Tablet,Accessories,186,301,1204,744,460,2024-05-04,2024-05
ORD00288,PROD003,CUST0089,2025-03-27,1,South,Kristina Smith,38,Kenya,2023-09-17,Tablet,Accessories,186,301,301,186,115,2025-03-27,2025-03
ORD00870,PROD003,CUST0089,2024-12-17,1,East,Kristina Smith,38,Kenya,2023-09-17,Tablet,Accessories,186,301,301,186,115,2024-12-17,2024-12
ORD00572,PROD003,CUST0143,2025-02-14,4,South,David Green,31,Malta,2023-04-06,Tablet,Accessories,186,301,1204,744,460,2025-02-14,2025-02
ORD00491,PROD003,CUST0079,2023-06-02,3,North,Kenneth Obrien,27,Wallis and Futuna,2023-05-22,Tablet,Accessories,186,301,903,558,345,2023-06-02,2023-06
ORD00672,PROD003,CUST0079,2024-02-08,3,East,Kenneth Obrien,27,Wallis and Futuna,2023-05-22,Tablet,Accessories,186,301,903,558,345,2024-02-08,2024-02
ORD00911,PROD003,CUST0176,2025-03-20,3,West,Thomas Montgomery,68,Niger,2023-12-04,Tablet,Accessories,186,301,903,558,345,2025-03-20,2025-03
ORD00280,PROD003,CUST0082,2024-12-20,4,East,Kyle Kaufman,48,Kyrgyz Republic,2022-08-04,Tablet,Accessories,186,301,1204,744,460,2024-12-20,2024-12
ORD00528,PROD003,CUST0082,2024-03-28,1,South,Kyle Kaufman,48,Kyrgyz Republic,2022-08-04,Tablet,Accessories,186,301,301,186,115,2024-03-28,2024-03
ORD00362,PROD003,CUST0045,2024-03-06,1,West,Diana Olson,38,Montserrat,2023-07-18,Tablet,Accessories,186,301,301,186,115,2024-03-06,2024-03
ORD00175,PROD003,CUST0015,2024-12-22,2,South,James Gentry,57,French Polynesia,2022-12-18,Tablet,Accessories,186,301,602,372,230,2024-12-22,2024-12
ORD00482,PROD003,CUST0015,2024-12-01,4,West,James Gentry,57,French Polynesia,2022-12-18,Tablet,Accessories,186,301,1204,744,460,2024-12-01,2024-12
ORD00909,PROD003,CUST0015,2023-09-07,1,East,James Gentry,57,French Polynesia,2022-12-18,Tablet,Accessories,186,301,301,186,115,2023-09-07,2023-09
ORD00992,PROD003,CUST0015,2025-01-20,4,South,James Gentry,57,French Polynesia,2022-12-18,Tablet,Accessories,186,301,1204,744,460,2025-01-20,2025-01
ORD00286,PROD003,CUST0120,2024-09-21,4,West,Margaret Bryant,56,Faroe Islands,2024-08-11,Tablet,Accessories,186,301,1204,744,460,2024-09-21,2024-09
ORD00181,PROD003,CUST0161,2024-02-13,1,South,Amy Todd,69,Denmark,2024-03-24,Tablet,Accessories,186,301,301,186,115,2024-02-13,2024-02
ORD00880,PROD003,CUST0161,2023-11-24,3,East,Amy Todd,69,Denmark,2024-03-24,Tablet,Accessories,186,301,903,558,345,2023-11-24,2023-11
ORD00456,PROD003,CUST0126,2024-01-26,3,East,Samantha Serrano,29,Mexico,2024-03-14,Tablet,Accessories,186,301,903,558,345,2024-01-26,2024-01
ORD00780,PROD003,CUST0126,2025-02-04,3,North,Samantha Serrano,29,Mexico,2024-03-14,Tablet,Accessories,186,301,903,558,345,2025-02-04,2025-02
ORD00432,PROD003,CUST0160,2023-08-29,2,North,Jeffrey Bell,66,Ghana,2023-04-03,Tablet,Accessories,186,301,602,372,230,2023-08-29,2023-08
ORD00202,PROD003,CUST0185,2024-12-16,2,West,Kevin Williams,61,Ghana,2025-02-17,Tablet,Accessories,186,301,602,372,230,2024-12-16,2024-12
ORD00545,PROD003,CUST0121,2023-11-06,3,South,Shannon Sanford,58,Marshall Islands,2022-10-28,Tablet,Accessories,186,301,903,558,345,2023-11-06,2023-11
ORD00972,PROD003,CUST0084,2023-12-28,3,South,Brian Lee,32,Switzerland,2024-01-22,Tablet,Accessories,186,301,903,558,345,2023-12-28,2023-12
ORD00211,PROD003,CUST0133,2025-02-15,2,East,Jason Frazier,52,Cuba,2023-09-07,Tablet,Accessories,186,301,602,372,230,2025-02-15,2025-02
ORD00314,PROD003,CUST0133,2025-04-15,3,East,Jason Frazier,52,Cuba,2023-09-07,Tablet,Accessories,186,301,903,558,345,2025-04-15,2025-04
ORD00737,PROD003,CUST0133,2023-09-16,4,East,Jason Frazier,52,Cuba,2023-09-07,Tablet,Accessories,186,301,1204,744,460,2023-09-16,2023-09
ORD00951,PROD003,CUST0177,2024-05-21,1,North,Jason Carlson,39,Andorra,2023-04-24,Tablet,Accessories,186,301,301,186,115,2024-05-21,2024-05
ORD00406,PROD003,CUST0068,2024-03-23,2,South,Kevin Wolf,57,Kyrgyz Republic,2022-11-29,Tablet,Accessories,186,301,602,372,230,2024-03-23,2024-03
ORD00930,PROD003,CUST0068,2024-08-14,2,East,Kevin Wolf,57,Kyrgyz Republic,2022-11-29,Tablet,Accessories,186,301,602,372,230,2024-08-14,2024-08
ORD00973,PROD003,CUST0196,2024-09-14,2,West,Raymond Hernandez,69,Eritrea,2024-03-17,Tablet,Accessories,186,301,602,372,230,2024-09-14,2024-09
ORD00924,PROD003,CUST0124,2024-04-19,1,North,Brooke Guzman,26,Comoros,2025-05-10,Tablet,Accessories,186,301,301,186,115,2024-04-19,2024-04
ORD00517,PROD003,CUST0063,2023-06-25,2,West,Daniel Strickland,52,Netherlands Antilles,2023-11-18,Tablet,Accessories,186,301,602,372,230,2023-06-25,2023-06
ORD00842,PROD003,CUST0063,2023-06-05,1,South,Daniel Strickland,52,Netherlands Antilles,2023-11-18,Tablet,Accessories,186,301,301,186,115,2023-06-05,2023-06
ORD00561,PROD003,CUST0077,2024-03-16,3,North,Olivia Williams,61,Mali,2022-09-12,Tablet,Accessories,186,301,903,558,345,2024-03-16,2024-03
ORD00952,PROD003,CUST0077,2023-06-15,1,East,Olivia Williams,61,Mali,2022-09-12,Tablet,Accessories,186,301,301,186,115,2023-06-15,2023-06
ORD00339,PROD003,CUST0006,2025-02-15,4,South,Antonio Morris,25,Seychelles,2024-06-26,Tablet,Accessories,186,301,1204,744,460,2025-02-15,2025-02
ORD00687,PROD003,CUST0099,2024-04-27,1,South,David Montoya,46,Cuba,2024-02-03,Tablet,Accessories,186,301,301,186,115,2024-04-27,2024-04
ORD00738,PROD003,CUST0020,2023-06-02,1,South,Daniel Martinez,41,Andorra,2022-10-17,Tablet,Accessories,186,301,301,186,115,2023-06-02,2023-06
ORD00278,PROD003,CUST0163,2023-10-03,4,East,Mrs. Susan Rubio,21,Saudi Arabia,2023-08-07,Tablet,Accessories,186,301,1204,744,460,2023-10-03,2023-10
ORD00297,PROD003,CUST0067,2023-07-16,4,East,Sandra Mcdowell,67,Bermuda,2024-02-09,Tablet,Accessories,186,301,1204,744,460,2023-07-16,2023-07
ORD00316,PROD003,CUST0090,2024-05-27,3,West,Thomas Richmond,33,Kazakhstan,2022-10-03,Tablet,Accessories,186,301,903,558,345,2024-05-27,2024-05
ORD00745,PROD003,CUST0028,2024-04-27,2,North,Anne White,39,Jamaica,2022-09-19,Tablet,Accessories,186,301,602,372,230,2024-04-27,2024-04
ORD00343,PROD003,CUST0092,2025-03-27,4,West,Holly Rogers,35,India,2022-08-10,Tablet,Accessories,186,301,1204,744,460,2025-03-27,2025-03
ORD00347,PROD003,CUST0048,2025-01-20,3,North,Jerry Martin,35,Japan,2024-07-21,Tablet,Accessories,186,301,903,558,345,2025-01-20,2025-01
ORD00398,PROD003,CUST0156,2023-10-02,3,South,Ruth White,30,Honduras,2022-12-03,Tablet,Accessories,186,301,903,558,345,2023-10-02,2023-10
ORD00749,PROD003,CUST0175,2025-01-28,2,West,Isabel Martinez,24,United Kingdom,2022-08-28,Tablet,Accessories,186,301,602,372,230,2025-01-28,2025-01
ORD00459,PROD003,CUST0021,2024-04-13,3,East,Jeffrey Rodriguez,61,Namibia,2025-04-23,Tablet,Accessories,186,301,903,558,345,2024-04-13,2024-04
ORD00673,PROD003,CUST0162,2024-03-10,3,North,Diana Woods,49,Botswana,2024-07-21,Tablet,Accessories,186,301,903,558,345,2024-03-10,2024-03
ORD00944,PROD003,CUST0136,2023-09-02,3,South,Allison Burns,39,Portugal,2022-09-05,Tablet,Accessories,186,301,903,558,345,2023-09-02,2023-09
ORD00956,PROD003,CUST0094,2024-04-24,3,West,Molly Turner,41,Marshall Islands,2022-07-21,Tablet,Accessories,186,301,903,558,345,2024-04-24,2024-04
ORD00066,PROD009,CUST0040,2023-12-01,4,West,George Vincent,69,Kuwait,2022-11-10,Headphones,Accessories,221,370,1480,884,596,2023-12-01,2023-12
ORD00306,PROD009,CUST0040,2025-01-12,1,South,George Vincent,69,Kuwait,2022-11-10,Headphones,Accessories,221,370,370,221,149,2025-01-12,2025-01
ORD00087,PROD009,CUST0194,2024-11-19,4,West,Dr. Joseph Wood,18,Maldives,2024-03-09,Headphones,Accessories,221,370,1480,884,596,2024-11-19,2024-11
ORD00452,PROD009,CUST0022,2024-03-13,1,North,Mark Taylor,47,Albania,2024-01-17,Headphones,Accessories,221,370,370,221,149,2024-03-13,2024-03
ORD00426,PROD009,CUST0029,2024-10-01,4,West,Pamela Parker,61,Swaziland,2022-05-28,Headphones,Accessories,221,370,1480,884,596,2024-10-01,2024-10
ORD00085,PROD009,CUST0109,2024-12-15,1,West,Ashley Boone,25,Nepal,2023-10-19,Headphones,Accessories,221,370,370,221,149,2024-12-15,2024-12
ORD00387,PROD009,CUST0098,2024-07-16,1,West,Robert Walls,58,Western Sahara,2024-05-14,Headphones,Accessories,221,370,370,221,149,2024-07-16,2024-07
ORD00670,PROD009,CUST0098,2024-05-03,2,East,Robert Walls,58,Western Sahara,2024-05-14,Headphones,Accessories,221,370,740,442,298,2024-05-03,2024-05
ORD00949,PROD009,CUST0146,2024-11-05,1,North,Aaron Miller,22,Congo,2025-01-25,Headphones,Accessories,221,370,370,221,149,2024-11-05,2024-11
ORD00587,PROD009,CUST0041,2025-01-01,1,West,Jodi Thompson,20,Guatemala,2024-04-30,Headphones,Accessories,221,370,370,221,149,2025-01-01,2025-01
ORD00031,PROD009,CUST0122,2023-08-02,4,East,Cynthia Price,45,Greenland,2024-12-30,Headphones,Accessories,221,370,1480,884,596,2023-08-02,2023-08
ORD00051,PROD009,CUST0122,2024-10-09,1,South,Cynthia Price,45,Greenland,2024-12-30,Headphones,Accessories,221,370,370,221,149,2024-10-09,2024-10
ORD00571,PROD009,CUST0122,2024-01-25,1,North,Cynthia Price,45,Greenland,2024-12-30,Headphones,Accessories,221,370,370,221,149,2024-01-25,2024-01
ORD00043,PROD009,CUST0012,2024-07-30,1,South,Stefanie Morton,28,Panama,2024-05-18,Headphones,Accessories,221,370,370,221,149,2024-07-30,2024-07
ORD00409,PROD009,CUST0012,2023-07-22,4,East,Stefanie Morton,28,Panama,2024-05-18,Headphones,Accessories,221,370,1480,884,596,2023-07-22,2023-07
ORD00869,PROD009,CUST0199,2024-04-15,4,North,Ryan Meyer,20,Peru,2024-07-23,Headphones,Accessories,221,370,1480,884,596,2024-04-15,2024-04
ORD00050,PROD009,CUST0190,2025-03-07,3,East,Mrs. Jill Odom,45,Malaysia,2023-05-11,Headphones,Accessories,221,370,1110,663,447,2025-03-07,2025-03
ORD00743,PROD009,CUST0064,2023-09-06,4,North,Todd Singh,31,Belgium,2022-09-29,Headphones,Accessories,221,370,1480,884,596,2023-09-06,2023-09
ORD00058,PROD009,CUST0051,2023-11-01,1,East,Alex Graham,31,Estonia,2022-10-10,Headphones,Accessories,221,370,370,221,149,2023-11-01,2023-11
ORD00628,PROD009,CUST0051,2024-12-02,2,North,Alex Graham,31,Estonia,2022-10-10,Headphones,Accessories,221,370,740,442,298,2024-12-02,2024-12
ORD00688,PROD009,CUST0026,2024-08-26,2,West,Sharon Turner,50,Brazil,2025-04-10,Headphones,Accessories,221,370,740,442,298,2024-08-26,2024-08
ORD00067,PROD009,CUST0011,2023-10-29,2,West,Louis Patel,28,Poland,2022-12-01,Headphones,Accessories,221,370,740,442,298,2023-10-29,2023-10
ORD00539,PROD009,CUST0011,2024-05-16,4,North,Louis Patel,28,Poland,2022-12-01,Headphones,Accessories,221,370,1480,884,596,2024-05-16,2024-05
ORD00158,PROD009,CUST0187,2024-08-26,4,North,Nathan Arnold,37,Jamaica,2022-07-18,Headphones,Accessories,221,370,1480,884,596,2024-08-26,2024-08
ORD00240,PROD009,CUST0039,2024-03-24,2,East,Sean Estrada,61,France,2023-05-23,Headphones,Accessories,221,370,740,442,298,2024-03-24,2024-03
ORD00633,PROD009,CUST0150,2025-03-02,4,South,Joshua Harris,44,Netherlands Antilles,2024-06-12,Headphones,Accessories,221,370,1480,884,596,2025-03-02,2025-03
ORD00333,PROD009,CUST0056,2024-11-13,3,East,Megan Johnson,37,Togo,2023-04-23,Headphones,Accessories,221,370,1110,663,447,2024-11-13,2024-11
ORD00636,PROD009,CUST0056,2023-07-18,2,West,Megan Johnson,37,Togo,2023-04-23,Headphones,Accessories,221,370,740,442,298,2023-07-18,2023-07
ORD00754,PROD009,CUST0056,2025-04-28,3,South,Megan Johnson,37,Togo,2023-04-23,Headphones,Accessories,221,370,1110,663,447,2025-04-28,2025-04
ORD00338,PROD009,CUST0033,2024-04-26,4,South,Monica Conley,59,Netherlands Antilles,2023-08-15,Headphones,Accessories,221,370,1480,884,596,2024-04-26,2024-04
ORD00828,PROD009,CUST0033,2025-03-26,3,East,Monica Conley,59,Netherlands Antilles,2023-08-15,Headphones,Accessories,221,370,1110,663,447,2025-03-26,2025-03
ORD00227,PROD009,CUST0073,2023-09-27,4,West,Brandon Wilson,21,Swaziland,2023-05-08,Headphones,Accessories,221,370,1480,884,596,2023-09-27,2023-09
ORD00866,PROD009,CUST0129,2024-04-25,1,East,Brittany Wilson,65,Japan,2023-05-16,Headphones,Accessories,221,370,370,221,149,2024-04-25,2024-04
ORD00093,PROD009,CUST0171,2024-05-15,1,East,Joseph Potts,46,Venezuela,2024-10-23,Headphones,Accessories,221,370,370,221,149,2024-05-15,2024-05
ORD00170,PROD009,CUST0171,2023-05-19,4,West,Joseph Potts,46,Venezuela,2024-10-23,Headphones,Accessories,221,370,1480,884,596,2023-05-19,2023-05
ORD00789,PROD009,CUST0172,2024-05-14,4,West,John Alvarez,53,Mozambique,2023-01-18,Headphones,Accessories,221,370,1480,884,596,2024-05-14,2024-05
ORD00883,PROD009,CUST0172,2023-06-03,4,West,John Alvarez,53,Mozambique,2023-01-18,Headphones,Accessories,221,370,1480,884,596,2023-06-03,2023-06
ORD00461,PROD009,CUST0101,2024-04-18,4,North,Richard Dixon,62,United Arab Emirates,2023-09-30,Headphones,Accessories,221,370,1480,884,596,2024-04-18,2024-04
ORD00723,PROD009,CUST0047,2025-04-13,2,East,Alexandra Sanchez,56,Latvia,2023-01-25,Headphones,Accessories,221,370,740,442,298,2025-04-13,2025-04
ORD00595,PROD009,CUST0062,2023-10-15,4,West,Matthew Graves,64,Afghanistan,2023-06-07,Headphones,Accessories,221,370,1480,884,596,2023-10-15,2023-10
ORD00863,PROD009,CUST0083,2024-10-29,4,West,Thomas Torres,65,Guinea-Bissau,2023-07-01,Headphones,Accessories,221,370,1480,884,596,2024-10-29,2024-10
ORD00899,PROD009,CUST0198,2023-10-15,4,East,Mrs. Lisa Thomas,58,Gibraltar,2022-12-08,Headphones,Accessories,221,370,1480,884,596,2023-10-15,2023-10
ORD00128,PROD009,CUST0089,2025-01-25,1,North,Kristina Smith,38,Kenya,2023-09-17,Headphones,Accessories,221,370,370,221,149,2025-01-25,2025-01
ORD00448,PROD009,CUST0032,2024-05-21,4,East,Randy Hughes,44,Eritrea,2023-01-19,Headphones,Accessories,221,370,1480,884,596,2024-05-21,2024-05
ORD00182,PROD009,CUST0016,2024-07-11,3,West,Jason George,41,Cook Islands,2024-07-12,Headphones,Accessories,221,370,1110,663,447,2024-07-11,2024-07
ORD00141,PROD009,CUST0151,2023-08-22,1,East,Joseph Richardson,26,Papua New Guinea,2025-05-09,Headphones,Accessories,221,370,370,221,149,2023-08-22,2023-08
ORD00989,PROD009,CUST0137,2024-01-10,2,North,Noah Martin,44,Fiji,2022-06-22,Headphones,Accessories,221,370,740,442,298,2024-01-10,2024-01
ORD00562,PROD009,CUST0116,2024-02-09,2,West,Spencer Franco,52,Palestinian Territory,2023-07-30,Headphones,Accessories,221,370,740,442,298,2024-02-09,2024-02
ORD00373,PROD009,CUST0159,2024-03-17,3,West,Heather Smith,56,French Guiana,2023-04-28,Headphones,Accessories,221,370,1110,663,447,2024-03-17,2024-03
ORD00166,PROD009,CUST0045,2025-03-03,2,North,Diana Olson,38,Montserrat,2023-07-18,Headphones,Accessories,221,370,740,442,298,2025-03-03,2025-03
ORD00327,PROD009,CUST0045,2023-12-06,4,West,Diana Olson,38,Montserrat,2023-07-18,Headphones,Accessories,221,370,1480,884,596,2023-12-06,2023-12
ORD00752,PROD009,CUST0120,2024-01-24,4,West,Margaret Bryant,56,Faroe Islands,2024-08-11,Headphones,Accessories,221,370,1480,884,596,2024-01-24,2024-01
ORD00329,PROD009,CUST0093,2025-04-10,4,West,Tyler Davis,64,Russian Federation,2024-12-17,Headphones,Accessories,221,370,1480,884,596,2025-04-10,2025-04
ORD00861,PROD009,CUST0141,2023-06-16,2,North,Matthew Griffin,54,Niue,2022-10-30,Headphones,Accessories,221,370,740,442,298,2023-06-16,2023-06
ORD00844,PROD009,CUST0161,2024-01-24,4,South,Amy Todd,69,Denmark,2024-03-24,Headphones,Accessories,221,370,1480,884,596,2024-01-24,2024-01
ORD00354,PROD009,CUST0170,2025-05-01,3,East,Thomas Morgan,60,Palestinian Territory,2025-03-02,Headphones,Accessories,221,370,1110,663,447,2025-05-01,2025-05
ORD00659,PROD009,CUST0126,2024-07-15,4,East,Samantha Serrano,29,Mexico,2024-03-14,Headphones,Accessories,221,370,1480,884,596,2024-07-15,2024-07
ORD00481,PROD009,CUST0018,2023-05-18,1,North,Patrick Brown Jr.,39,Timor-Leste,2023-09-03,Headphones,Accessories,221,370,370,221,149,2023-05-18,2023-05
ORD00298,PROD009,CUST0123,2025-03-01,3,East,John Henry,24,Turkey,2022-05-19,Headphones,Accessories,221,370,1110,663,447,2025-03-01,2025-03
ORD00594,PROD009,CUST0084,2024-07-21,2,East,Brian Lee,32,Switzerland,2024-01-22,Headphones,Accessories,221,370,740,442,298,2024-07-21,2024-07
ORD00872,PROD009,CUST0065,2023-08-06,1,North,Justin Stewart,34,Grenada,2022-05-28,Headphones,Accessories,221,370,370,221,149,2023-08-06,2023-08
ORD00219,PROD009,CUST0068,2025-03-21,3,West,Kevin Wolf,57,Kyrgyz Republic,2022-11-29,Headphones,Accessories,221,370,1110,663,447,2025-03-21,2025-03
ORD00403,PROD009,CUST0196,2023-11-29,3,South,Raymond Hernandez,69,Eritrea,2024-03-17,Headphones,Accessories,221,370,1110,663,447,2023-11-29,2023-11
ORD00348,PROD009,CUST0169,2024-07-11,1,North,George Dixon,32,Netherlands,2024-07-20,Headphones,Accessories,221,370,370,221,149,2024-07-11,2024-07
ORD00308,PROD009,CUST0005,2024-04-18,2,North,Karen Anderson,60,Sierra Leone,2024-09-06,Headphones,Accessories,221,370,740,442,298,2024-04-18,2024-04
ORD00765,PROD009,CUST0020,2024-08-05,2,East,Daniel Martinez,41,Andorra,2022-10-17,Headphones,Accessories,221,370,740,442,298,2024-08-05,2024-08
ORD00476,PROD009,CUST0163,2024-07-18,3,North,Mrs. Susan Rubio,21,Saudi Arabia,2023-08-07,Headphones,Accessories,221,370,1110,663,447,2024-07-18,2024-07
ORD00424,PROD009,CUST0125,2024-02-03,1,East,Natasha Mcintosh,25,Iran,2022-07-28,Headphones,Accessories,221,370,370,221,149,2024-02-03,2024-02
ORD00854,PROD009,CUST0125,2024-01-21,3,South,Natasha Mcintosh,25,Iran,2022-07-28,Headphones,Accessories,221,370,1110,663,447,2024-01-21,2024-01
ORD00735,PROD009,CUST0105,2025-04-09,2,North,James Jones,26,Papua New Guinea,2023-12-14,Headphones,Accessories,221,370,740,442,298,2025-04-09,2025-04
ORD00522,PROD009,CUST0139,2025-03-23,4,North,Stephen Johnson,18,Colombia,2023-05-03,Headphones,Accessories,221,370,1480,884,596,2025-03-23,2025-03
ORD00725,PROD009,CUST0139,2024-07-01,4,East,Stephen Johnson,18,Colombia,2023-05-03,Headphones,Accessories,221,370,1480,884,596,2024-07-01,2024-07
ORD00312,PROD009,CUST0038,2023-07-29,3,North,Anna Walker,68,Holy See (Vatican City State),2022-12-12,Headphones,Accessories,221,370,1110,663,447,2023-07-29,2023-07
